code|name|vocabulary
G03AA15|chlormadinone and ethinylestradiol|ATC
G03AA16|dienogest and ethinylestradiol|ATC
G03AA17|medroxyprogesterone and estradiol|ATC
G03AA18|drospirenone and estetrol|ATC
G03AB01|megestrol and ethinylestradiol|ATC
G03AB02|lynestrenol and ethinylestradiol|ATC
G03AB03|levonorgestrel and ethinylestradiol|ATC
G03AB04|norethisterone and ethinylestradiol|ATC
G03AB05|desogestrel and ethinylestradiol|ATC
G03AB06|gestodene and ethinylestradiol|ATC
G03AB07|chlormadinone and ethinylestradiol|ATC
G03AB08|dienogest and estradiol|ATC
G03AB09|norgestimate and ethinylestradiol|ATC
G03AC01|norethisterone; parenteral|ATC
G03AC02|lynestrenol|ATC
G03AC03|levonorgestrel|ATC
G03AC04|quingestanol|ATC
G03AC05|megestrol|ATC
G03AC06|medroxyprogesterone; parenteral|ATC
G03AC07|norgestrienone|ATC
G03AC08|etonogestrel; implant|ATC
G03AC09|desogestrel|ATC
G03AC10|drospirenone|ATC
G03AD01|levonorgestrel; oral|ATC
G03AD02|ulipristal; oral|ATC
G03BA01|fluoxymesterone; oral|ATC
G03BA02|methyltestosterone; oral|ATC
G03BA03|testosterone; oral, parenteral, rectal, sublingual, transdermal|ATC
G03BB01|mesterolone; oral|ATC
G03BB02|androstanolone|ATC
G03CA01|ethinylestradiol; oral|ATC
G03CA03|estradiol; nasal, oral, parenteral, rectal, transdermal, vaginal|ATC
G03CA04|estriol; oral, parenteral, vaginal|ATC
G03CA06|chlorotrianisene; oral|ATC
G03CA07|estrone; oral|ATC
G03CA09|promestriene|ATC
G03CA10|estetrol|ATC
G03CA53|estradiol, combinations|ATC
G03CA57|conjugated estrogens; oral, vaginal|ATC
G03CB01|dienestrol; oral, vaginal|ATC
G03CB02|diethylstilbestrol; oral, vaginal|ATC
G03CB03|methallenestril; oral|ATC
G03CB04|moxestrol|ATC
G03CC02|dienestrol|ATC
G03CC03|methallenestril|ATC
G03CC04|estrone|ATC
G03CC05|diethylstilbestrol|ATC
G03CC06|estriol|ATC
G03CC07|conjugated estrogens and bazedoxifene|ATC
G03CX01|tibolone; oral|ATC
G03DA01|gestonorone; parenteral|ATC
G03DA02|medroxyprogesterone; oral, parenteral|ATC
G03DA03|hydroxyprogesterone; parenteral|ATC
G03DA04|progesterone; oral, parenteral, rectal, vaginal|ATC
G03DB01|dydrogesterone; oral|ATC
G03DB02|megestrol; oral|ATC
G03DB03|medrogestone|ATC
G03DB04|nomegestrol|ATC
G03DB05|demegestone|ATC
G03DB06|chlormadinone|ATC
G03DB07|promegestone|ATC
G03DB08|dienogest; oral|ATC
G03DC01|allylestrenol; oral|ATC
G03DC02|norethisterone; oral|ATC
G03DC03|lynestrenol; oral|ATC
G03DC04|ethisterone; oral|ATC
G03DC05|[U] tibolone|ATC
G03DC06|etynodiol|ATC
G03DC31|methylestrenolone; oral|ATC
G03EA01|methyltestosterone and estrogen|ATC
G03EA02|testosterone and estrogen|ATC
G03EA03|prasterone and estrogen|ATC
G03EK01|methyltestosterone|ATC
G03FA01|norethisterone and estrogen|ATC
G03FA02|hydroxyprogesterone and estrogen|ATC
G03FA03|ethisterone and estrogen|ATC
G03FA04|progesterone and estrogen|ATC
G03FA05|methylnortestosterone and estrogen|ATC
G03FA06|etynodiol and estrogen|ATC
G03FA07|lynestrenol and estrogen|ATC
G03FA08|megestrol and estrogen|ATC
G03FA09|noretynodrel and estrogen|ATC
G03FA10|norgestrel and estrogen|ATC
G03FA11|levonorgestrel and estrogen|ATC
G03FA12|medroxyprogesterone and estrogen|ATC
G03FA13|norgestimate and estrogen|ATC
G03FA14|dydrogesterone and estrogen|ATC
G03FA15|dienogest and estrogen|ATC
G03FA16|trimegestone and estrogen|ATC
G03FA17|drospirenone and estrogen|ATC
G03FB01|norgestrel and estrogen|ATC
G03FB02|lynestrenol and estrogen|ATC
G03FB03|chlormadinone and estrogen|ATC
G03FB04|megestrol and estrogen|ATC
G03FB05|norethisterone and estrogen|ATC
G03FB06|medroxyprogesterone and estrogen|ATC
G03FB07|medrogestone and estrogen|ATC
G03FB08|dydrogesterone and estrogen|ATC
G03FB09|levonorgestrel and estrogen|ATC
G03FB10|desogestrel and estrogen|ATC
G03FB11|trimegestone and estrogen|ATC
G03FB12|nomegestrol and estrogen|ATC
G03GA01|chorionic gonadotrophin; parenteral|ATC
G03GA02|human menopausal gonadotrophin; parenteral|ATC
G03GA03|serum gonadotrophin; parenteral|ATC
G03GA04|urofollitropin; parenteral|ATC
G03GA05|follitropin alfa; parenteral|ATC
G03GA06|follitropin beta; parenteral|ATC
G03GA07|lutropin alfa; parenteral|ATC
G03GA08|choriogonadotropin alfa; parenteral|ATC
G03GA09|corifollitropin alfa; parenteral|ATC
G03GA10|follitropin delta; parenteral|ATC
G03GA30|gonadotropins - combinations|ATC
G03GB01|cyclofenil; oral|ATC
G03GB02|clomifene; oral|ATC
G03GB03|epimestrol; oral|ATC
G03HA01|cyproterone; oral, parenteral|ATC
G03HB01|cyproterone and estrogen|ATC
G03XA01|danazol; oral|ATC
G03XA02|gestrinone; oral|ATC
G03XB01|mifepristone; oral|ATC
G03XB02|ulipristal; oral|ATC
G03XB51|mifepristone, combinations; oral|ATC
G03XC01|raloxifene; oral|ATC
G03XC02|bazedoxifene; oral|ATC
G03XC03|lasofoxifene; oral|ATC
G03XC04|ormeloxifene|ATC
G03XC05|ospemifene|ATC
G03XX01|prasterone; vaginal|ATC
G04BA01|ammonium chloride; oral|ATC
G04BA03|calcium chloride|ATC
G04BD01|emepronium; oral, parenteral|ATC
G04BD02|flavoxate; oral|ATC
G04BD03|meladrazine; oral|ATC
G04BD04|oxybutynin; oral, transdermal|ATC
G04BD05|terodiline; oral|ATC
G04BD06|propiverine; oral|ATC
G04BD07|tolterodine; oral|ATC
G04BD08|solifenacin; oral|ATC
G04BD09|trospium; oral|ATC
G04BD10|darifenacin; oral|ATC
G04BD11|fesoterodine; oral|ATC
G04BD12|mirabegron; oral|ATC
G04BD13|desfesoterodine; oral|ATC
G04BD14|imidafenacin|ATC
G04BD15|vibegron; oral|ATC
G04BE01|alprostadil; implant, parenteral|ATC
G04BE02|papaverine|ATC
G04BE03|sildenafil; oral|ATC
G04BE04|yohimbine; oral|ATC
G04BE05|[U] phentolamine|ATC
G04BE06|moxisylyte|ATC
G04BE07|apomorphine; sublingual|ATC
G04BE08|tadalafil; oral|ATC
G04BE09|vardenafil; oral|ATC
G04BE10|avanafil; oral|ATC
G04BE11|udenafil|ATC
G04BE30|drugs used in erectile dysfunction - combinations|ATC
G04BE52|papaverine, combinations|ATC
G04BX01|magnesium hydroxide; oral|ATC
G04BX03|acetohydroxamic acid; oral|ATC
G04BX06|phenazopyridine; oral|ATC
G04BX10|succinimide|ATC
G04BX11|collagen|ATC
G04BX12|phenyl salicylate; oral|ATC
G04BX13|dimethyl sulfoxide|ATC
G04BX14|dapoxetine; oral|ATC
G04BX15|pentosan polysulfate sodium; oral|ATC
G04BX16|tiopronin; oral|ATC
G04BX17|sodium salicylate and methenamine|ATC
G04CA01|alfuzosin; oral|ATC
G04CA02|tamsulosin; oral|ATC
G04CA03|terazosin; oral|ATC
G04CA04|silodosin; oral|ATC
G04CA51|alfuzosin and finasteride|ATC
G04CA52|tamsulosin and dutasteride|ATC
G04CA53|tamsulosin and solifenacin|ATC
G04CA54|tamsulosin and tadalafil|ATC
G04CA55|doxazosin and finasteride|ATC
G04CB01|finasteride; oral|ATC
G04CB02|dutasteride; oral|ATC
G04CB51|finasteride and tadalafil|ATC
G04CX01|Prunus africanae cortex|ATC
G04CX02|Sabalis serrulatae fructus|ATC
G04CX03|mepartricin|ATC
G04CX04|fexapotide|ATC
H01AA01|corticotropin; parenteral|ATC
H01AA02|tetracosactide; parenteral|ATC
H01AB01|thyrotropin alfa; parenteral|ATC
H01AC01|somatropin; parenteral|ATC
H01AC02|somatrem|ATC
H01AC03|mecasermin; parenteral|ATC
H01AC04|sermorelin|ATC
H01AC05|mecasermin rinfabate|ATC
H01AC06|tesamorelin|ATC
H01AC07|somapacitan|ATC
H01AC08|somatrogon|ATC
H01AC09|lonapegsomatropin|ATC
H01AX01|pegvisomant; parenteral|ATC
H01BA01|vasopressin (argipressin); parenteral|ATC
H01BA02|desmopressin; nasal, oral, parenteral, sublingual|ATC
H01BA03|lypressin; nasal, parenteral|ATC
H01BA04|terlipressin; parenteral|ATC
H01BA05|ornipressin; parenteral|ATC
H01BA06|[U] argipressin|ATC
H01BB01|demoxytocin; oral|ATC
H01BB02|oxytocin; nasal, oral, parenteral|ATC
H01BB03|carbetocin; parenteral|ATC
H01CA01|gonadorelin|ATC
H01CA02|nafarelin; nasal|ATC
H01CA03|[U] histrelin|ATC
H01CB01|somatostatin; parenteral|ATC
H01CB02|octreotide; parenteral|ATC
H01CB03|lanreotide; parenteral|ATC
H01CB04|vapreotide|ATC
H01CB05|pasireotide; parenteral|ATC
H01CB06|paltusotine|ATC
H01CC01|ganirelix; parenteral|ATC
H01CC02|cetrorelix; parenteral|ATC
H01CC03|elagolix|ATC
H01CC04|linzagolix|ATC
H01CC53|elagolix, estradiol and norethisterone|ATC
H01CC54|relugolix, estradiol and norethisterone|ATC
H02AA01|aldosterone|ATC
H02AA02|fludrocortisone; oral|ATC
H02AA03|desoxycortone; oral, parenteral|ATC
H02AB01|betamethasone; oral, parenteral|ATC
H02AB02|dexamethasone; oral, parenteral|ATC
H02AB03|fluocortolone; oral|ATC
H02AB04|methylprednisolone; oral, parenteral|ATC
H02AB05|paramethasone; oral, parenteral|ATC
H02AB06|prednisolone; oral, parenteral|ATC
H02AB07|prednisone; oral|ATC
H02AB08|triamcinolone; oral, parenteral|ATC
H02AB09|hydrocortisone; oral, parenteral|ATC
H02AB10|cortisone; oral, parenteral|ATC
H02AB11|prednylidene; oral|ATC
H02AB12|rimexolone; parenteral|ATC
H02AB13|deflazacort; oral|ATC
H02AB14|cloprednol|ATC
H02AB15|meprednisone|ATC
H02AB17|cortivazol|ATC
H02AB18|vamorolone|ATC
H02BX01|methylprednisolone, combinations|ATC
H02CA01|trilostane; oral|ATC
H02CA02|osilodrostat; oral|ATC
H02CA03|ketoconazole; oral|ATC
H02CA04|levoketoconazole|ATC
H03AA01|levothyroxine sodium; oral, parenteral|ATC
H03AA02|liothyronine sodium; oral, parenteral|ATC
H03AA03|combinations of levothyroxine and liothyronine|ATC
H03AA04|tiratricol|ATC
H03AA05|thyroid gland preparations; oral|ATC
H03AA51|levothyroxine sodium and iodine compounds|ATC
H03BA01|methylthiouracil; oral|ATC
H03BA02|propylthiouracil; oral|ATC
H03BA03|benzylthiouracil|ATC
H03BB01|carbimazole; oral|ATC
H03BB02|thiamazole; oral|ATC
H03BB52|thiamazole, combinations|ATC
H03BC01|potassium perchlorate|ATC
H03BX01|diiodotyrosine|ATC
H03BX02|dibromotyrosine|ATC
H04AA01|glucagon; nasal, parenteral|ATC
H04AA02|dasiglucagon|ATC
H05AA01|parathyroid gland extract|ATC
H05AA02|teriparatide; parenteral|ATC
H05AA03|parathyroid hormone; parenteral|ATC
H05AA04|abaloparatide|ATC
H05AA05|palopegteriparatide|ATC
H05BA01|calcitonin (salmon synthetic); nasal, parenteral|ATC
H05BA02|calcitonin (pork natural); parenteral|ATC
H05BA03|calcitonin (human synthetic); parenteral|ATC
H05BA04|elcatonin|ATC
H05BX01|cinacalcet; oral|ATC
H05BX02|paricalcitol; oral, parenteral|ATC
H05BX03|doxercalciferol|ATC
H05BX04|etelcalcetide; parenteral|ATC
H05BX05|calcifediol; oral|ATC
H05BX06|evocalcet; oral|ATC
J01AA01|demeclocycline; oral|ATC
J01AA02|doxycycline; oral, parenteral|ATC
J01AA03|chlortetracycline; oral|ATC
J01AA04|lymecycline; oral, parenteral|ATC
J01AA05|metacycline; oral|ATC
J01AA06|oxytetracycline; oral, parenteral|ATC
J01AA07|tetracycline; oral, parenteral|ATC
J01AA08|minocycline; oral, parenteral|ATC
J01AA09|rolitetracycline; parenteral|ATC
J01AA10|penimepicycline|ATC
J01AA11|clomocycline; oral|ATC
J01AA12|tigecycline; parenteral|ATC
J01AA13|eravacycline; parenteral|ATC
J01AA14|sarecycline; oral|ATC
J01AA15|omadacycline; oral, parenteral|ATC
J01AA20|combinations of tetracyclines|ATC
J01AA56|oxytetracycline, combinations|ATC
J01BA01|chloramphenicol; oral, parenteral|ATC
J01BA02|thiamphenicol; oral, parenteral|ATC
J01BA52|thiamphenicol, combinations|ATC
J01CA01|ampicillin; oral, parenteral, rectal|ATC
J01CA02|pivampicillin; oral|ATC
J01CA03|carbenicillin; parenteral|ATC
J01CA04|amoxicillin; oral, parenteral|ATC
J01CA05|carindacillin; oral|ATC
J01CA06|bacampicillin; oral|ATC
J01CA07|epicillin; oral, parenteral|ATC
J01CA08|pivmecillinam; oral|ATC
J01CA09|azlocillin; parenteral|ATC
J01CA10|mezlocillin; parenteral|ATC
J01CA11|mecillinam; parenteral|ATC
J01CA12|piperacillin; parenteral|ATC
J01CA13|ticarcillin; parenteral|ATC
J01CA14|metampicillin; oral, parenteral|ATC
J01CA15|talampicillin; oral|ATC
J01CA16|sulbenicillin; parenteral|ATC
J01CA17|temocillin; parenteral|ATC
J01CA18|hetacillin; oral|ATC
J01CA19|aspoxicillin; parenteral|ATC
J01CA20|penicillins with extended spectrum - combinations|ATC
J01CA51|ampicillin, combinations|ATC
J01CE01|benzylpenicillin; parenteral|ATC
J01CE02|phenoxymethylpenicillin; oral|ATC
J01CE03|propicillin; oral|ATC
J01CE04|azidocillin; oral|ATC
J01CE05|pheneticillin; oral|ATC
J01CE06|penamecillin; oral|ATC
J01CE07|clometocillin; oral|ATC
J01CE08|benzathine benzylpenicillin; parenteral|ATC
J01CE09|procaine benzylpenicillin; parenteral|ATC
J01CE10|benzathine phenoxymethylpenicillin; oral|ATC
J01CE30|beta-lactamase sensitive penicillins - combinations|ATC
J01CF01|dicloxacillin; oral, parenteral|ATC
J01CF02|cloxacillin; oral, parenteral|ATC
J01CF03|meticillin; parenteral|ATC
J01CF04|oxacillin; oral, parenteral|ATC
J01CF05|flucloxacillin; oral, parenteral|ATC
J01CF06|nafcillin; parenteral|ATC
J01CG01|sulbactam; parenteral|ATC
J01CG02|tazobactam|ATC
J01CG30|sulbactam and durlobactam|ATC
J01CR01|ampicillin and beta-lactamase inhibitor; parenteral|ATC
J01CR02|amoxicillin and beta-lactamase inhibitor; oral, parenteral|ATC
J01CR03|ticarcillin and beta-lactamase inhibitor; parenteral|ATC
J01CR04|sultamicillin; oral|ATC
J01CR05|piperacillin and beta-lactamase inhibitor; parenteral|ATC
J01CR50|combinations of penicillins|ATC
J01DA01|[U] cefalexin|ATC
J01DA02|[U] cefaloridine|ATC
J01DA03|[U] cefalotin|ATC
J01DA04|[U] cefazolin|ATC
J01DA05|[U] cefoxitin|ATC
J01DA06|[U] cefuroxime|ATC
J01DA07|[U] cefamandole|ATC
J01DA08|[U] cefaclor|ATC
J01DA09|[U] cefadroxil|ATC
J01DA10|[U] cefotaxime|ATC
J01DA11|[U] ceftazidime|ATC
J01DA12|[U] cefsulodin|ATC
J01DA13|[U] ceftriaxone|ATC
J01DA14|[U] cefotetan|ATC
J01DA15|[U] cefazedone|ATC
J01DA16|[U] cefmenoxime|ATC
J01DA17|[U] cefonicid|ATC
J01DA18|[U] latamoxef|ATC
J01DA19|[U] cefotiam|ATC
J01DA21|[U] cefatrizine|ATC
J01DA22|[U] ceftizoxime|ATC
J01DA23|[U] cefixime|ATC
J01DA24|[U] cefepime|ATC
J01DA25|[U] cefodizime|ATC
J01DA26|[U] cefetamet|ATC
J01DA27|[U] cefpiramide|ATC
J01DA30|[U] cefapirin|ATC
J01DA31|[U] cefradine|ATC
J01DA32|[U] cefoperazone|ATC
J01DA33|[U] cefpodoxime|ATC
J01DA34|[U] cefacetrile|ATC
J01DA35|[U] cefroxadine|ATC
J01DA36|[U] ceftezole|ATC
J01DA37|[U] cefpirome|ATC
J01DA38|[U] loracarbef|ATC
J01DA39|[U] ceftibuten|ATC
J01DA40|[U] cefmetazole|ATC
J01DA41|[U] cefprozil|ATC
J01DA42|[U] cefdinir|ATC
J01DA63|[U] ceftriaxone, combinations|ATC
J01DB01|cefalexin; oral|ATC
J01DB02|cefaloridine; parenteral|ATC
J01DB03|cefalotin; parenteral|ATC
J01DB04|cefazolin; parenteral|ATC
J01DB05|cefadroxil; oral|ATC
J01DB06|cefazedone; parenteral|ATC
J01DB07|cefatrizine; oral|ATC
J01DB08|cefapirin; parenteral|ATC
J01DB09|cefradine; oral, parenteral|ATC
J01DB10|cefacetrile|ATC
J01DB11|cefroxadine; oral|ATC
J01DB12|ceftezole; parenteral|ATC
J01DC01|cefoxitin; parenteral|ATC
J01DC02|cefuroxime; oral, parenteral|ATC
J01DC03|cefamandole; parenteral|ATC
J01DC04|cefaclor; oral|ATC
J01DC05|cefotetan; parenteral|ATC
J01DC06|cefonicid; parenteral|ATC
J01DC07|cefotiam; oral, parenteral|ATC
J01DC08|loracarbef; oral|ATC
J01DC09|cefmetazole; parenteral|ATC
J01DC10|cefprozil; oral|ATC
J01DC11|ceforanide; parenteral|ATC
J01DC12|cefminox; parenteral|ATC
J01DC13|cefbuperazone; parenteral|ATC
J01DC14|flomoxef; parenteral|ATC
J01DC52|cefuroxime and beta-lactamase inhibitor; oral|ATC
J01DD01|cefotaxime; parenteral|ATC
J01DD02|ceftazidime; parenteral|ATC
J01DD03|cefsulodin; parenteral|ATC
J01DD04|ceftriaxone; parenteral|ATC
J01DD05|cefmenoxime; parenteral|ATC
J01DD06|latamoxef; parenteral|ATC
J01DD07|ceftizoxime; parenteral|ATC
J01DD08|cefixime; oral|ATC
J01DD09|cefodizime; parenteral|ATC
J01DD10|cefetamet; oral|ATC
J01DD11|cefpiramide; parenteral|ATC
J01DD12|cefoperazone; parenteral|ATC
J01DD13|cefpodoxime; oral|ATC
J01DD14|ceftibuten; oral|ATC
J01DD15|cefdinir; oral|ATC
J01DD16|cefditoren; oral|ATC
J01DD17|cefcapene; oral|ATC
J01DD18|cefteram; oral|ATC
J01DD51|cefotaxime and beta-lactamase inhibitor|ATC
J01DD52|ceftazidime and beta-lactamase inhibitor; parenteral|ATC
J01DD54|ceftriaxone, combinations|ATC
J01DD58|cefixime and beta-lactamase inhibitor|ATC
J01DD62|cefoperazone and beta-lactamase inhibitor; parenteral|ATC
J01DD63|ceftriaxone and beta-lactamase inhibitor; parenteral|ATC
J01DD64|cefpodoxime and beta-lactamase inhibitor; oral|ATC
J01DE01|cefepime; parenteral|ATC
J01DE02|cefpirome; parenteral|ATC
J01DE03|cefozopran; parenteral|ATC
J01DE51|cefepime and beta-lactamase inhibitor|ATC
J01DF01|aztreonam; inhalant, parenteral|ATC
J01DF02|carumonam; parenteral|ATC
J01DF51|aztreonam and beta-lactamase inhibitor; parenteral|ATC
J01DH02|meropenem; parenteral|ATC
J01DH03|ertapenem; parenteral|ATC
J01DH04|doripenem; parenteral|ATC
J01DH05|biapenem; parenteral|ATC
J01DH06|tebipenem pivoxil; oral|ATC
J01DH51|imipenem and cilastatin; parenteral|ATC
J01DH52|meropenem and vaborbactam; parenteral|ATC
J01DH55|panipenem and betamipron; parenteral|ATC
J01DH56|imipenem, cilastatin and relebactam; parenteral|ATC
J01DI01|ceftobiprole medocaril; parenteral|ATC
J01DI02|ceftaroline fosamil; parenteral|ATC
J01DI03|faropenem; oral|ATC
J01DI04|cefiderocol; parenteral|ATC
J01DI54|ceftolozane and beta-lactamase inhibitor; parenteral|ATC
J01DI55|sulopenem and probenecid|ATC
J01EA01|trimethoprim; oral, parenteral|ATC
J01EA02|brodimoprim; oral|ATC
J01EA03|iclaprim|ATC
J01EB01|sulfaisodimidine; oral, parenteral|ATC
J01EB02|sulfamethizole; oral|ATC
J01EB03|sulfadimidine; oral|ATC
J01EB04|sulfapyridine; oral|ATC
J01EB05|sulfafurazole; oral, parenteral|ATC
J01EB06|sulfanilamide|ATC
J01EB07|sulfathiazole|ATC
J01EB08|sulfathiourea; oral|ATC
J01EB20|short-acting sulfonamides - combinations|ATC
J01EC01|sulfamethoxazole; oral|ATC
J01EC02|sulfadiazine; oral|ATC
J01EC03|sulfamoxole; oral, parenteral|ATC
J01EC20|intermediate-acting sulfonamides - combinations|ATC
J01ED01|sulfadimethoxine; oral|ATC
J01ED02|sulfalene; oral|ATC
J01ED03|sulfametomidine|ATC
J01ED04|sulfametoxydiazine; oral|ATC
J01ED05|sulfamethoxypyridazine; oral|ATC
J01ED06|sulfaperin; oral|ATC
J01ED07|sulfamerazine; oral|ATC
J01ED08|sulfaphenazole; oral|ATC
J01ED09|sulfamazone; oral, rectal|ATC
J01ED20|long-acting sulfonamides - combinations|ATC
J01EE01|sulfamethoxazole and trimethoprim|ATC
J01EE02|sulfadiazine and trimethoprim|ATC
J01EE03|sulfametrole and trimethoprim|ATC
J01EE04|sulfamoxole and trimethoprim|ATC
J01EE05|sulfadimidine and trimethoprim|ATC
J01EE06|sulfadiazine and tetroxoprim|ATC
J01EE07|sulfamerazine and trimethoprim|ATC
J01FA01|erythromycin; oral, parenteral|ATC
J01FA02|spiramycin; oral|ATC
J01FA03|midecamycin; oral, parenteral|ATC
J01FA05|oleandomycin; oral|ATC
J01FA06|roxithromycin; oral|ATC
J01FA07|josamycin; oral|ATC
J01FA08|troleandomycin; oral|ATC
J01FA09|clarithromycin; oral, parenteral|ATC
J01FA10|azithromycin; oral, parenteral|ATC
J01FA11|miocamycin; oral|ATC
J01FA12|rokitamycin; oral|ATC
J01FA13|dirithromycin; oral|ATC
J01FA14|flurithromycin; oral|ATC
J01FA15|telithromycin; oral|ATC
J01FA16|solithromycin|ATC
J01FA17|nafithromycin|ATC
J01FF01|clindamycin; oral, parenteral|ATC
J01FF02|lincomycin; oral, parenteral|ATC
J01FG01|pristinamycin; oral|ATC
J01FG02|quinupristin/dalfopristin; parenteral|ATC
J01GA01|streptomycin; parenteral|ATC
J01GA02|streptoduocin; parenteral|ATC
J01GB01|tobramycin; inhalant, parenteral|ATC
J01GB03|gentamicin; parenteral|ATC
J01GB04|kanamycin; parenteral|ATC
J01GB05|neomycin; parenteral|ATC
J01GB06|amikacin; inhalant, parenteral|ATC
J01GB07|netilmicin; oral, parenteral|ATC
J01GB08|sisomicin; parenteral|ATC
J01GB09|dibekacin; parenteral|ATC
J01GB10|ribostamycin; parenteral|ATC
J01GB11|isepamicin; parenteral|ATC
J01GB12|arbekacin; parenteral|ATC
J01GB13|bekanamycin; parenteral|ATC
J01GB14|plazomicin|ATC
J01MA01|ofloxacin; oral, parenteral|ATC
J01MA02|ciprofloxacin; oral, parenteral|ATC
J01MA03|pefloxacin; oral, parenteral|ATC
J01MA04|enoxacin; oral|ATC
J01MA05|temafloxacin; oral|ATC
J01MA06|norfloxacin; oral|ATC
J01MA07|lomefloxacin; oral|ATC
J01MA08|fleroxacin; oral, parenteral|ATC
J01MA09|sparfloxacin; oral|ATC
J01MA10|rufloxacin; oral|ATC
J01MA11|grepafloxacin; oral|ATC
J01MA12|levofloxacin; inhalant, oral, parenteral|ATC
J01MA13|trovafloxacin; oral, parenteral|ATC
J01MA14|moxifloxacin; oral, parenteral|ATC
J01MA15|gemifloxacin; oral, parenteral|ATC
J01MA16|gatifloxacin; oral, parenteral|ATC
J01MA17|prulifloxacin; oral|ATC
J01MA18|pazufloxacin; parenteral|ATC
J01MA19|garenoxacin; oral|ATC
J01MA21|sitafloxacin; oral|ATC
J01MA22|tosufloxacin; oral|ATC
J01MA23|delafloxacin; oral, parenteral|ATC
J01MA24|levonadifloxacin|ATC
J01MA25|lascufloxacin; oral|ATC
J01MB01|rosoxacin; oral|ATC
J01MB02|nalidixic acid; oral|ATC
J01MB03|piromidic acid; oral|ATC
J01MB04|pipemidic acid; oral|ATC
J01MB05|oxolinic acid; oral|ATC
J01MB06|cinoxacin; oral|ATC
J01MB07|flumequine; oral|ATC
J01MB08|nemonoxacin|ATC
J01RA01|penicillins, combinations with other antibacterials|ATC
J01RA02|sulfonamides, combinations with other antibacterials (excl. trimethoprim)|ATC
J01RA03|cefuroxime and metronidazole|ATC
J01RA04|spiramycin and metronidazole|ATC
J01RA05|levofloxacin and ornidazole|ATC
J01RA06|cefepime and amikacin|ATC
J01RA07|azithromycin, fluconazole and secnidazole|ATC
J01RA08|tetracycline and oleandomycin|ATC
J01RA09|ofloxacin and ornidazole|ATC
J01RA10|ciprofloxacin and metronidazole|ATC
J01RA11|ciprofloxacin and tinidazole|ATC
J01RA12|ciprofloxacin and ornidazole|ATC
J01RA13|norfloxacin and tinidazole|ATC
J01RA14|norfloxacin and metronidazole|ATC
J01RA15|cefixime and ornidazole|ATC
J01RA16|cefixime and azithromycin|ATC
J01RA17|ofloxacin and nitazoxanide|ATC
J01RA18|ofloxacin and tinidazole|ATC
J01RA19|tetracycline and nystatin|ATC
J01XA01|vancomycin; parenteral|ATC
J01XA02|teicoplanin; parenteral|ATC
J01XA03|telavancin|ATC
J01XA04|dalbavancin; parenteral|ATC
J01XA05|oritavancin|ATC
J01XB01|colistin; inhalant, parenteral|ATC
J01XB02|polymyxin B; parenteral|ATC
J01XC01|fusidic acid; oral, parenteral|ATC
J01XD01|metronidazole; parenteral|ATC
J01XD02|tinidazole; parenteral|ATC
J01XD03|ornidazole; parenteral|ATC
J01XE01|nitrofurantoin; oral|ATC
J01XE02|nifurtoinol; oral|ATC
J01XE03|furazidin; oral|ATC
J01XE51|nitrofurantoin, combinations|ATC
J01XX01|fosfomycin; oral, parenteral|ATC
J01XX02|xibornol|ATC
J01XX03|clofoctol; rectal|ATC
J01XX04|spectinomycin; parenteral|ATC
J01XX05|methenamine; oral|ATC
J01XX06|mandelic acid; oral|ATC
J01XX07|nitroxoline; oral|ATC
J01XX08|linezolid; oral, parenteral|ATC
J01XX09|daptomycin; parenteral|ATC
J01XX10|bacitracin|ATC
J01XX11|tedizolid; oral, parenteral|ATC
J01XX12|lefamulin|ATC
J01XX13|gepotidacin|ATC
J02AA01|amphotericin B; parenteral|ATC
J02AA02|hachimycin|ATC
J02AB01|miconazole; parenteral|ATC
J02AB02|ketoconazole; oral|ATC
J02AC01|fluconazole; oral, parenteral|ATC
